sim,i,message i,label i,j,message j,label j
0.8712109960237281,3072,Is there a way to get a virtual card?,getting_virtual_card,8415,Can I get a disposable virtual card?,get_disposable_virtual_card
0.8711047585809948,3055,Can you assist me in acquiring a virtual card?,getting_virtual_card,8381,can i get a virtual card online,get_disposable_virtual_card
0.8710946416853177,1555,My card was stolen last night.,lost_or_stolen_card,5304,My cards were stolen,lost_or_stolen_phone
0.8710810578053221,5584,My recent transfer didn't go through - why not?,declined_transfer,7545,Why was I unable to complete my transfer?,failed_transfer
0.8710785870624203,5560,I have a problem with a transfer. It didn't work. Can you tell me why?,declined_transfer,7549,Can you please explain why my transfer failed?,failed_transfer
0.8710780266550622,6664,"I just did a transfer, but don't see the money in my account. What's up?",transfer_timing,8740,I've made a bank transfer but the money doesn't seem to be in my account.,balance_not_updated_after_bank_transfer
0.8709873862936527,626,What is the extra fee on my statement?,extra_charge_on_statement,2536,What is the extra fee that showed up on my card?,card_payment_fee_charged
0.870979325488095,3965,I'm not sure how to provide my identity.,unable_to_verify_identity,9817,I don't know how to verify my identity.,verify_my_identity
0.8709615166609522,75,How long will it take for me to get my card?,card_arrival,1050,When can I expect my card to arrive?,card_delivery_estimate
0.8709364778328919,27,When will I recieve my new card?,card_arrival,1020,When will my card be here?,card_delivery_estimate
0.8709095580344508,8062,how do i get a new card,order_physical_card,9628,How do I get a new card when my old one expires?,card_about_to_expire
0.8708298436490679,1144,Are there any limit on the auto top-up?,automatic_top_up,2267,is there a limit for top up?,top_up_limits
0.8708007357096536,6660,Why hasn't the transfer shown up in my account yet?,transfer_timing,8752,Why is my transfer not showing,balance_not_updated_after_bank_transfer
0.870677880263804,1965,"My top up hasn't gone through yet, why?",pending_top_up,8538,I'm confused as to why my top-up did not go through.,top_up_failed
0.8706769158807139,3055,Can you assist me in acquiring a virtual card?,getting_virtual_card,8429,Can you provide me a disposable virtual card?,get_disposable_virtual_card
0.8706147237372045,6605,How long should I have to wait before I see the transfer in my account?,transfer_timing,8665,How long do transfers take to show up in my account?,balance_not_updated_after_bank_transfer
0.8706051956256574,1944,why isn't my top-up going through?,pending_top_up,8575,Please explain why my top-up didn't go through.,top_up_failed
0.8705958306024669,1942,I think my top up is still pending?,pending_top_up,3160,Has my top-up gone through?,top_up_reverted
0.8705846292142754,2754,Why is my transfer taking so long to complete?,transfer_not_received_by_recipient,6048,"My transfer is still pending, why?",pending_transfer
0.8705470644820659,123,Why hasn't my card arrived yet?,card_arrival,1050,When can I expect my card to arrive?,card_delivery_estimate
0.8705452924299039,3021,Where do I get a virtual card?,getting_virtual_card,8375,I need a disposable virtual card. Please tell me how to order one.,get_disposable_virtual_card
0.8705354815175531,2787,Why hasn't the money transfer arrived yet?,transfer_not_received_by_recipient,8680,Why hasn't my money transfer shown up yet?,balance_not_updated_after_bank_transfer
0.8704834155666255,7119,"I was trying to make a transfer and got an error message telling me it was not possible to make the transfer. This has never happened before, what happened?",beneficiary_not_allowed,7562,"When I attempted to make a transfer, it failed.",failed_transfer
0.8704828394039418,3189,Why didn't my top up work?,top_up_reverted,8513,Can you tell me why my top-up failed?,top_up_failed
0.8704446315573746,75,How long will it take for me to get my card?,card_arrival,1077,I ordered my card a couple weeks ago and haven't received it yet. When can I expect it?,card_delivery_estimate
0.8704378183159567,36,How long does it take for a new card to ship?,card_arrival,1088,How long until the card arrives?,card_delivery_estimate
0.8704352932551981,6065,I am still waiting for a transfer to show,pending_transfer,8715,MY transfer has still not appeared.,balance_not_updated_after_bank_transfer
0.8704328579466801,919,what currencies do you accept?,fiat_currency_support,2898,Which foreign currencies do you accept for adding money?,supported_cards_and_currencies
0.8704235580572414,2022,My top up hasn't gone through,pending_top_up,8470,My top up is not working,top_up_failed
0.8704035318941966,105,What is the expected delivery date of my card?,card_arrival,1067,When will I receive the card?,card_delivery_estimate
0.8704018978666405,2784,I transferred money and it hasn't come yet,transfer_not_received_by_recipient,8704,"Although I transferred some money, it has not as of yet, arrived.",balance_not_updated_after_bank_transfer
0.8703988090179172,3059,How do I go about getting a virtual card?,getting_virtual_card,8375,I need a disposable virtual card. Please tell me how to order one.,get_disposable_virtual_card
0.8703936703898734,2002,Has my top up gone through?,pending_top_up,8524,My top up didn't go through,top_up_failed
0.8703552057512386,2044,It appears my top-up has not gone through.,pending_top_up,3269,Why did my top-up not go through?,top_up_reverted
0.8703196482937489,5584,My recent transfer didn't go through - why not?,declined_transfer,7430,Why didn't my transfer complete?,failed_transfer
0.8702743788401743,1940,Seems like my top-up has not gone through,pending_top_up,8557,I requested for a top-up but it has not reflected,top_up_failed
0.870247001303282,3269,Why did my top-up not go through?,top_up_reverted,8591,Why has my top-up been denied?,top_up_failed
0.8702303436653295,3009,Is it possible to order a virtual card?,getting_virtual_card,8459,Is there any way i get a disposable virtual card as well?,get_disposable_virtual_card
0.8701810518455814,3048,where can i have a virtual card,getting_virtual_card,8458,Can you tell me where to go to get a disposable virtual card?,get_disposable_virtual_card
0.8701223510610823,2517,"I shouldn't have been charged but I see a fee, why?",card_payment_fee_charged,9481,"Why did I get charged a fee, I thought it was free?",cash_withdrawal_charge
0.8701135790523302,7149,Why would I receive an error that my transfer isn't possible when I've done it before?,beneficiary_not_allowed,7549,Can you please explain why my transfer failed?,failed_transfer
0.8701069791499368,123,Why hasn't my card arrived yet?,card_arrival,1025,When will my card be delivered?,card_delivery_estimate
0.8700968645894445,2808,I haven't received money from a transfer?,transfer_not_received_by_recipient,8628,Money that I have transferred hasn't arrived yet,balance_not_updated_after_bank_transfer
0.870092016128708,1944,why isn't my top-up going through?,pending_top_up,8505,Why has my top-up failed?,top_up_failed
0.8700600205184379,782,My cash withdrawal isnt showing on my account,pending_cash_withdrawal,2406,I tried withdrawing but my cash is not showing up?,wrong_amount_of_cash_received
0.8700597179533843,5625,I've made more than one attempt to make a purchase and the card keeps getting declined. Why do you keep denying my transfers?,declined_transfer,5962,I keep trying to use my card to buy some things and you keep declining it. Why? I've tried multiple times to make it go through but it won't.,declined_card_payment
0.8700495312718708,3059,How do I go about getting a virtual card?,getting_virtual_card,8458,Can you tell me where to go to get a disposable virtual card?,get_disposable_virtual_card
0.8700262594855207,29,What is the expected delivery date for my card?,card_arrival,1067,When will I receive the card?,card_delivery_estimate
0.870002875381588,5586,What went wrong with my transfer?,declined_transfer,7429,Is there a reason that my transfer failed?,failed_transfer
0.870001938426042,5586,What went wrong with my transfer?,declined_transfer,7513,"My transfer failed, why?",failed_transfer
0.8699983055551307,7100,Why will my transfer not go through?!  Keep getting an error message.,beneficiary_not_allowed,7498,Why does it say my transfer failed?,failed_transfer
0.8699614436723507,4424,What are the rules for using disposable virtual cards?,disposable_card_limits,8392,Can you please explain disposable virtual cards for me?,get_disposable_virtual_card
0.8699459976272091,2771,How long does it take for the transfer to go through?,transfer_not_received_by_recipient,6101,How long do I wait for a transfer to take?,pending_transfer
0.8699190970490288,6664,"I just did a transfer, but don't see the money in my account. What's up?",transfer_timing,8730,Why hasn't the money I transferred into my account shown up yet?,balance_not_updated_after_bank_transfer
0.8698577271183452,7156,I've been trying to make a transfer and it hasn't gone through. Now I am receiving an error message.  What is the problem?,beneficiary_not_allowed,7498,Why does it say my transfer failed?,failed_transfer
0.8698452618016693,6658,When can I expect the transfer to be complete?,transfer_timing,8699,When will my transfer come through?,balance_not_updated_after_bank_transfer
0.8698330736144863,2022,My top up hasn't gone through,pending_top_up,8603,Why has my top-up not worked?,top_up_failed
0.8697541483665518,6660,Why hasn't the transfer shown up in my account yet?,transfer_timing,8715,MY transfer has still not appeared.,balance_not_updated_after_bank_transfer
0.8697364042258767,2798,where has my transferred money gone?,transfer_not_received_by_recipient,8662,I transferred some funds but I don't see it,balance_not_updated_after_bank_transfer
0.8697241902845048,1675,Where do I find PIN for my card?,pin_blocked,4004,I do not see the card PIN anywhere?,get_physical_card
0.8696267420517653,605,Why is there an extra fee charged?,extra_charge_on_statement,2583,What is this extra fee?,card_payment_fee_charged
0.8696083442279077,2754,Why is my transfer taking so long to complete?,transfer_not_received_by_recipient,6717,What is taking so long on my transfer from the US?,transfer_timing
0.8695888181368662,3088,I'd like like to know where I can order a virtual card?,getting_virtual_card,8427,How do I order a disposable virtual card?,get_disposable_virtual_card
0.8694987559686795,2771,How long does it take for the transfer to go through?,transfer_not_received_by_recipient,6640,Can you please tell me how long it takes for the transfer to be available.,transfer_timing
0.8694508027151954,6067,How long does a transfer take?,pending_transfer,6718,How long does transfer from the US take?,transfer_timing
0.8694471893970132,5988,Tell me why my card payment was declined.,declined_card_payment,6833,Can you tell me why my card payment was cancelled?,reverted_card_payment?
0.869420279695387,1958,My top up did not complete.,pending_top_up,8512,My top-up didn't go through,top_up_failed
0.8694176119525208,3269,Why did my top-up not go through?,top_up_reverted,8603,Why has my top-up not worked?,top_up_failed
0.8694144941487841,6660,Why hasn't the transfer shown up in my account yet?,transfer_timing,8730,Why hasn't the money I transferred into my account shown up yet?,balance_not_updated_after_bank_transfer
0.8693909800668251,513,I did not receive the correct amount for the exchange rate.,card_payment_wrong_exchange_rate,8320,I didn't receive the correct exchange rate when I got cash.,wrong_exchange_rate_for_cash_withdrawal
0.8693835076554918,5586,What went wrong with my transfer?,declined_transfer,7563,Why can't my transfer complete?,failed_transfer
0.8693523958573625,3941,What do I have to do to prove my identity?,unable_to_verify_identity,9773,How do I verify my identity?,verify_my_identity
0.8693508239432399,1925,What kind of fee is there to top-up my account?,top_up_by_bank_transfer_charge,9067,What fees are charged when I top up,top_up_by_card_charge
0.869300625027377,28,When will I get my new card?,card_arrival,1041,When can I expect my card?,card_delivery_estimate
0.8690889821626601,2837,What is the time for a transfer?,transfer_not_received_by_recipient,6024,How long until transfers complete?,pending_transfer
0.8690727997528251,109,When will my new card be delivered?,card_arrival,1067,When will I receive the card?,card_delivery_estimate
0.8690715882744883,5211,why do I have a pending payment?,pending_card_payment,6088,Can you explain why my payment is still pending?,pending_transfer
0.8690714580190906,65,How long should it take for my new card to arrive in them mail? What should I do if I never receive it?,card_arrival,1072,"I haven't received my card yet, how long does it normally take?",card_delivery_estimate
0.8689770069674578,6026,My transfer is still pending,pending_transfer,8660,I am still waiting for a transfer I did,balance_not_updated_after_bank_transfer
0.868871048164209,147,How much longer is it going to take to get my new card?,card_arrival,9594,"If I order a new card, how much will it be and how long will it take me to get it?",card_about_to_expire
0.8688566137455173,7147,Could you please explain why I received a message that my transfer is not possible? I've never had any problems making a transfer in the past.,beneficiary_not_allowed,7514,My transfer is failing when I try to do it.,failed_transfer
0.8688357197816762,51,Is there a way I can get my card expedited?,card_arrival,1010,Can I get my card fast tracked?,card_delivery_estimate
0.868824251341071,6024,How long until transfers complete?,pending_transfer,6708,what is the time frame for transfers,transfer_timing
0.8688158803601101,6065,I am still waiting for a transfer to show,pending_transfer,8660,I am still waiting for a transfer I did,balance_not_updated_after_bank_transfer
0.8688077722676294,125,How long until my new card gets here?,card_arrival,1050,When can I expect my card to arrive?,card_delivery_estimate
0.8687905613362991,7917,How do I go about ordering another card?,getting_spare_card,9568,I need to order a new card as my old one will expire soon. Can you tell me how to order a new one?,card_about_to_expire
0.8687449187638979,28,When will I get my new card?,card_arrival,1098,When will I receive my card?,card_delivery_estimate
0.868736774219345,3015,Can i have a virtual card?,getting_virtual_card,8415,Can I get a disposable virtual card?,get_disposable_virtual_card
0.86869530850786,80,Is there a reason my new card hasn't arrived yet?,card_arrival,1107,When can I expect my new card to get here?,card_delivery_estimate
0.868611730047226,3252,Why did my money disappear when I topped up??,top_up_reverted,4325,My money disappeared right when I tried to top up,topping_up_by_card
0.8685642971995086,123,Why hasn't my card arrived yet?,card_arrival,1068,When should I expect my card to arrive?,card_delivery_estimate
0.8685395750953765,3033,What is the way to go about getting a virtual card?,getting_virtual_card,8427,How do I order a disposable virtual card?,get_disposable_virtual_card
0.8685270396564271,5995,How long does it take for a money transfer to show up?,pending_transfer,8635,How long before a bank transfer shows up in the account?,balance_not_updated_after_bank_transfer
0.8684974676334246,3021,Where do I get a virtual card?,getting_virtual_card,8414,How can I get a disposable virtual card?,get_disposable_virtual_card
0.8684694030159886,3095,Where do I find a virtual card?,getting_virtual_card,8445,Can you tell me where I can order a disposable virtual card?,get_disposable_virtual_card
0.8684659646248759,277,How do I activate and link my new card?,card_linking,9202,How can I activate my new card? I didn't recieve any information with it about how to do so.,activate_my_card
0.8683768593745325,7156,I've been trying to make a transfer and it hasn't gone through. Now I am receiving an error message.  What is the problem?,beneficiary_not_allowed,7514,My transfer is failing when I try to do it.,failed_transfer
0.8683605032945588,114,I still haven't gotten my new card.  When will it get here?,card_arrival,1049,Can you tell me when my card will arrive?,card_delivery_estimate
0.8683493787033031,1983,Is my top up not working?,pending_top_up,8537,Trouble with my top up,top_up_failed
0.8683411347460115,1944,why isn't my top-up going through?,pending_top_up,8524,My top up didn't go through,top_up_failed
0.8683279564986389,6658,When can I expect the transfer to be complete?,transfer_timing,8780,When will my transfer process?,balance_not_updated_after_bank_transfer
0.8683083583558154,8139,What do I need to do in order to get a new card?,order_physical_card,9633,What is the process to get a new card when your old one expires?,card_about_to_expire
0.8682506325778899,6024,How long until transfers complete?,pending_transfer,8722,How long do transfers take to go though,balance_not_updated_after_bank_transfer
0.8682375311444868,7647,How do I transfer cash my into my account?,transfer_into_account,8031,How do I add cash to my account?,top_up_by_cash_or_cheque
0.8681905555946134,84,"If I ordered my new card last week, how much longer should I wait to receive it?",card_arrival,1090,Can you tell me how long it takes for a new card to come?,card_delivery_estimate
0.8681737108573732,1341,How can I get my card to work?,card_not_working,9295,I just got a new card how do I get it to start working?,activate_my_card
0.868148067868299,114,I still haven't gotten my new card.  When will it get here?,card_arrival,1090,Can you tell me how long it takes for a new card to come?,card_delivery_estimate
0.8681218449953647,42,I ordered my card but it hasn't been delivered yet,card_arrival,1025,When will my card be delivered?,card_delivery_estimate
0.8681012234392951,3026,How can I go about ordering a virtual card?,getting_virtual_card,8438,Where do I get a disposable virtual card?,get_disposable_virtual_card
0.8680953503771103,1534,I need to order a new card as my other one was stolen.,lost_or_stolen_card,9568,I need to order a new card as my old one will expire soon. Can you tell me how to order a new one?,card_about_to_expire
0.8680318533563278,6715,Why hasn't my transfer from Europe gone through?,transfer_timing,7467,Why won't my transfer go through?,failed_transfer
0.8680175641289465,277,How do I activate and link my new card?,card_linking,9280,Can you tell me how I go about activating a new card?,activate_my_card
0.8679555966044706,5934,My payment for my card is not working,declined_card_payment,6755,The card payment didn't work,reverted_card_payment?
0.8679244568518453,728,My statement shows an extra fee - what is it?,extra_charge_on_statement,2583,What is this extra fee?,card_payment_fee_charged
0.8679195910449479,1181,What is the maximum for auto top-up?,automatic_top_up,2287,What is the max top-up?,top_up_limits
0.8678934214072094,2824,Why has my transfer not arrived yet?,transfer_not_received_by_recipient,7447,Why hasn't my transfer gone through,failed_transfer
0.86779657096535,2754,Why is my transfer taking so long to complete?,transfer_not_received_by_recipient,6126,"My transfer is pending, why?",pending_transfer
0.8677803030021338,3245,Why was my top-up declined?,top_up_reverted,8546,My top-up was rejected,top_up_failed
0.8677577375703426,3941,What do I have to do to prove my identity?,unable_to_verify_identity,9777,What am I going to need in order to verify my identity?,verify_my_identity
0.8677328584681945,109,When will my new card be delivered?,card_arrival,1090,Can you tell me how long it takes for a new card to come?,card_delivery_estimate
0.8677209095529737,3059,How do I go about getting a virtual card?,getting_virtual_card,8427,How do I order a disposable virtual card?,get_disposable_virtual_card
0.8676618230939237,5229,Why hasn't my payment gone through yet?,pending_card_payment,5882,is there a reason that my payment didnt go through,declined_card_payment
0.8676533347499263,5623,Why did my payment get declined?,declined_transfer,5976,I had a card payment that was declined.  Why?,declined_card_payment
0.8676509057904227,7128,I couldn't transfer to an account.,beneficiary_not_allowed,7504,I couldnt transfer money from my account.,failed_transfer
0.8676050237352341,1144,Are there any limit on the auto top-up?,automatic_top_up,2254,Is there a limit for the amount I can top up?,top_up_limits
0.8675828799523624,3059,How do I go about getting a virtual card?,getting_virtual_card,8381,can i get a virtual card online,get_disposable_virtual_card
0.8675144683278815,3026,How can I go about ordering a virtual card?,getting_virtual_card,8391,how do I get a disposable virtual card?,get_disposable_virtual_card
0.8675137889375556,5584,My recent transfer didn't go through - why not?,declined_transfer,7530,Why was I not able to complete my transfer?,failed_transfer
0.8675094847041429,1861,For topping-up is there a charge?,top_up_by_bank_transfer_charge,9105,Does it cost anything to top up?,top_up_by_card_charge
0.8674675784561603,1944,why isn't my top-up going through?,pending_top_up,3189,Why didn't my top up work?,top_up_reverted
0.8674541360155655,27,When will I recieve my new card?,card_arrival,1077,I ordered my card a couple weeks ago and haven't received it yet. When can I expect it?,card_delivery_estimate
0.8674268417382806,3024,How do I go about getting hold of a virtual card?,getting_virtual_card,8438,Where do I get a disposable virtual card?,get_disposable_virtual_card
0.8673664348701096,6067,How long does a transfer take?,pending_transfer,6708,what is the time frame for transfers,transfer_timing
0.8673549158544966,6067,How long does a transfer take?,pending_transfer,6616,How long does a transfer take to reach one's account.,transfer_timing
0.8673145574985603,3033,What is the way to go about getting a virtual card?,getting_virtual_card,8375,I need a disposable virtual card. Please tell me how to order one.,get_disposable_virtual_card
0.8672849467329402,1122,Does the auto top-up have any limits?,automatic_top_up,2280,is there a limit to top up,top_up_limits
0.8672811403504893,2012,I do not think the pop up went through yet.,pending_top_up,8562,I'm not sure if my pop-up went through.,top_up_failed
0.8672617936005738,3974,My identity can't be verified.,unable_to_verify_identity,9817,I don't know how to verify my identity.,verify_my_identity
0.8672309723963012,75,How long will it take for me to get my card?,card_arrival,1068,When should I expect my card to arrive?,card_delivery_estimate
0.8672140063883778,7156,I've been trying to make a transfer and it hasn't gone through. Now I am receiving an error message.  What is the problem?,beneficiary_not_allowed,7445,I tried to make a transfer but it failed. will you tell me why?,failed_transfer
0.8671842074034786,5965,My card payment won't work.,declined_card_payment,6755,The card payment didn't work,reverted_card_payment?
0.8671619039208718,1944,why isn't my top-up going through?,pending_top_up,8604,Why did my top-up fail?,top_up_failed
0.867133289173033,114,I still haven't gotten my new card.  When will it get here?,card_arrival,1088,How long until the card arrives?,card_delivery_estimate
0.8671087438088101,2009,My top-up is still pending,pending_top_up,8512,My top-up didn't go through,top_up_failed
0.8670938039628615,6673,When will my transfer from the US get here?,transfer_timing,8699,When will my transfer come through?,balance_not_updated_after_bank_transfer
0.8670504193023969,2762,I transferred some money but it is not here yet,transfer_not_received_by_recipient,8664,The money that I have transferred hasn't arrived yet.,balance_not_updated_after_bank_transfer
0.8669034477122841,6061,My transfer hasn't appeared yet,pending_transfer,8752,Why is my transfer not showing,balance_not_updated_after_bank_transfer
0.8668288181533093,440,Why is my exchange rate wrong?,card_payment_wrong_exchange_rate,8302,I believe my exchange rate is incorrect,wrong_exchange_rate_for_cash_withdrawal
0.866827094560061,65,How long should it take for my new card to arrive in them mail? What should I do if I never receive it?,card_arrival,1045,how long should I expect to wait for my card to arrive?,card_delivery_estimate
0.8668103446625582,2062,What is wrong with my top-up?,pending_top_up,8603,Why has my top-up not worked?,top_up_failed
0.8667499759308355,3086,I would like a virtual card...how do I get one?,getting_virtual_card,8458,Can you tell me where to go to get a disposable virtual card?,get_disposable_virtual_card
0.8666834060082862,2724,I sent a payment but it isn't showing up in the app,transfer_not_received_by_recipient,6858,I sent a payment but now it's not showing up.,reverted_card_payment?
0.8666578067967404,3061,Where can I order my virtual card?,getting_virtual_card,8438,Where do I get a disposable virtual card?,get_disposable_virtual_card
0.8665673638458803,3086,I would like a virtual card...how do I get one?,getting_virtual_card,4428,"i am not a premium customer but i want a virtual card, how do i get it",disposable_card_limits
0.8665572380231307,87,Where is my card?,card_arrival,1485,My card is missing.  Please help.,lost_or_stolen_card
0.8665279651723762,1243,What is the auto top-up limit?,automatic_top_up,2297,What is the top-up limit?,top_up_limits
0.8664844508732646,3026,How can I go about ordering a virtual card?,getting_virtual_card,8381,can i get a virtual card online,get_disposable_virtual_card
0.8664401643391528,7100,Why will my transfer not go through?!  Keep getting an error message.,beneficiary_not_allowed,7540,Why does my transfer keep failing? I've tried 5 times and they all failed.,failed_transfer
0.8664354605535385,3214,My top up was rejected. Why?,top_up_reverted,8530,My top-up was declined,top_up_failed
0.8664249002777787,1510,What do I do if my card is stolen?,lost_or_stolen_card,8853,I was the victim of someone stealing my wallet.  My card is being used and it isn't me.  What should I do?,cash_withdrawal_not_recognised
0.8664185940490583,1688,How do I make my PIN work again?,pin_blocked,6943,How can I reset my PIN?,change_pin
0.8664031678046873,3009,Is it possible to order a virtual card?,getting_virtual_card,8434,Is it possible to get a disposable virtual card as well?,get_disposable_virtual_card
0.8663523545139407,7634,How can I deposit money to my account?,transfer_into_account,7990,How do I deposit cash?,top_up_by_cash_or_cheque
0.8663466307099958,3899,I need help verifying my identity.,unable_to_verify_identity,9773,How do I verify my identity?,verify_my_identity
0.8663340230776371,7869,I want a new card,getting_spare_card,8059,I need to order a new card.,order_physical_card
0.8663322219738884,3300,Why did my top-up not get approved this time?,top_up_reverted,8538,I'm confused as to why my top-up did not go through.,top_up_failed
0.8663223967490636,3171,Seems like my top-up has been cancelled,top_up_reverted,8471,"My top-up hasn't gone through, what happened?",top_up_failed
0.8663126879558837,8165,can i order cards on the app,order_physical_card,9588,Can I order a new card with the app?,card_about_to_expire
0.8662586063202368,1982,My top-up hasn't gone through,pending_top_up,3195,Why won't my top up go through?,top_up_reverted
0.8662510379404438,3020,How to order a virtual card,getting_virtual_card,8375,I need a disposable virtual card. Please tell me how to order one.,get_disposable_virtual_card
0.8662429049116871,3189,Why didn't my top up work?,top_up_reverted,8558,"I tried to top-up, why didn't it work?",top_up_failed
0.866201430027961,5992,When will my transfer finish pending?,pending_transfer,6658,When can I expect the transfer to be complete?,transfer_timing
0.866145487917784,5995,How long does it take for a money transfer to show up?,pending_transfer,8661,How long does it take for a bank transfer to show on my balance?,balance_not_updated_after_bank_transfer
0.8661422191898368,7083,I am trying to complete a transfer but I keep getting an error message.,beneficiary_not_allowed,7502,I tried to make a transfer and it failed.,failed_transfer
0.8661397518330014,277,How do I activate and link my new card?,card_linking,9298,"My new card is here, what's the process for activating it?",activate_my_card
0.8660906991153084,3011,I don't have a virtual card - how do I get one?,getting_virtual_card,8391,how do I get a disposable virtual card?,get_disposable_virtual_card
0.8660851300447997,1890,Is there a charge for receiving money?,top_up_by_bank_transfer_charge,9489,Is there a charge for getting cash?,cash_withdrawal_charge
0.8660805916146906,3068,Where do i go to receive a virtual card,getting_virtual_card,8375,I need a disposable virtual card. Please tell me how to order one.,get_disposable_virtual_card
0.8660766178840016,3243,Why didnt my top up go through,top_up_reverted,8512,My top-up didn't go through,top_up_failed
0.866049224483624,103,When will my new card arrive?,card_arrival,1101,Will my card be here soon?,card_delivery_estimate
0.8660378062816132,2191,How do I go about cancelling a transaction?,cancel_transfer,5498,How do I cancel a purchase?,request_refund
0.866035165408828,1982,My top-up hasn't gone through,pending_top_up,8593,I could not get the top-up to go through,top_up_failed
0.866006442724209,3033,What is the way to go about getting a virtual card?,getting_virtual_card,8458,Can you tell me where to go to get a disposable virtual card?,get_disposable_virtual_card
0.8659929349584705,1157,Does auto top-up have a limit?,automatic_top_up,2267,is there a limit for top up?,top_up_limits
0.865984587820418,572,Why did they charge me an extra $1?,extra_charge_on_statement,2628,Why did I get charged extra?,card_payment_fee_charged
0.8659612625967931,1939,My top up did not go through yet.,pending_top_up,8575,Please explain why my top-up didn't go through.,top_up_failed
0.86593652982065,3010,how to i go about getting my virtual card,getting_virtual_card,8391,how do I get a disposable virtual card?,get_disposable_virtual_card
0.8658131506292384,1181,What is the maximum for auto top-up?,automatic_top_up,2276,What is the maximum top up?,top_up_limits
0.8657963496580561,2824,Why has my transfer not arrived yet?,transfer_not_received_by_recipient,6126,"My transfer is pending, why?",pending_transfer
0.8657779709388002,7900,How do I order another card?,getting_spare_card,9568,I need to order a new card as my old one will expire soon. Can you tell me how to order a new one?,card_about_to_expire
0.8657513210296267,3021,Where do I get a virtual card?,getting_virtual_card,8427,How do I order a disposable virtual card?,get_disposable_virtual_card
0.8657403459301263,6613,How long will I have to wait for my money to be in my account?,transfer_timing,8765,How long does it take for money to reach my account?,balance_not_updated_after_bank_transfer
0.8657341166496125,2015,Why hasn't my top-up gone through?,pending_top_up,8505,Why has my top-up failed?,top_up_failed
0.8657279265298758,2795,How long should it take for a transfer to go through? I have been waiting a while.,transfer_not_received_by_recipient,6657,It's been a couple days how much longer do I have to wait for my transfer?,transfer_timing
0.8657235751426025,6047,I am still waiting for a transfer to show up,pending_transfer,8734,Why am I still waiting for a transfer?,balance_not_updated_after_bank_transfer
0.8656881261830892,126,How much longer until I get my new card?,card_arrival,1064,How soon will I get my card?,card_delivery_estimate
0.8656703964900831,7011,I got a message that my transfer is not possible.  What is happening?  I need this to go through please.,beneficiary_not_allowed,7445,I tried to make a transfer but it failed. will you tell me why?,failed_transfer
0.8656622920459913,5560,I have a problem with a transfer. It didn't work. Can you tell me why?,declined_transfer,7494,"My transfer did not work, what was the reason?",failed_transfer
0.8656251979206587,277,How do I activate and link my new card?,card_linking,9288,"I just got a new card, and I want to know how to activate.",activate_my_card
0.8655790101646215,4424,What are the rules for using disposable virtual cards?,disposable_card_limits,8452,I'm not sure how disposable virtual cards work. Please help.,get_disposable_virtual_card
0.8655707682954791,6708,what is the time frame for transfers,transfer_timing,8742,what amount of time does it take for a transfer to reflect and be available,balance_not_updated_after_bank_transfer
0.8655696957153933,7147,Could you please explain why I received a message that my transfer is not possible? I've never had any problems making a transfer in the past.,beneficiary_not_allowed,7564,Why can't I complete the transfer?,failed_transfer
0.8655506088832033,5976,I had a card payment that was declined.  Why?,declined_card_payment,8555,My credit card transaction was declined for a loan payment.  Can you tell me why?,top_up_failed
0.8655133980974042,526,Why is the exchange rate for my payment incorrect?,card_payment_wrong_exchange_rate,8256,Why is the exchange rate different than expected on my transaction?,wrong_exchange_rate_for_cash_withdrawal
0.8655115612435891,3026,How can I go about ordering a virtual card?,getting_virtual_card,8458,Can you tell me where to go to get a disposable virtual card?,get_disposable_virtual_card
0.8654963882885391,2724,I sent a payment but it isn't showing up in the app,transfer_not_received_by_recipient,5227,My payment is in the app but hasn't gone through yet,pending_card_payment
0.8654919044058039,5134,Why is the payment on my card still pending?,pending_card_payment,6088,Can you explain why my payment is still pending?,pending_transfer
0.8654660969093695,3059,How do I go about getting a virtual card?,getting_virtual_card,8457,How can I obtain a disposable virtual card?,get_disposable_virtual_card
0.8653968192782449,5623,Why did my payment get declined?,declined_transfer,5958,What could the reason be that my payment card was declined?,declined_card_payment
0.8653914345293303,3985,I am having trouble to verify my identity,unable_to_verify_identity,9817,I don't know how to verify my identity.,verify_my_identity
0.8652954878606883,2385,Why didn't the ATM give me all my money,wrong_amount_of_cash_received,5024,why wouldnt the atm give me money,declined_cash_withdrawal
0.8652291178704961,6643,How long does it take for a transfer to show up in my account?,transfer_timing,8635,How long before a bank transfer shows up in the account?,balance_not_updated_after_bank_transfer
0.8652001919698125,2062,What is wrong with my top-up?,pending_top_up,3189,Why didn't my top up work?,top_up_reverted
0.8651827939318788,3491,I'm using the app and I noticed a payment that I didn't make.,card_payment_not_recognised,4694,"In my app, a direct debit payment that I didn't do shows up.",direct_debit_payment_not_recognised
0.8651714309078633,3093,Please tell me how I can get a virtual card.,getting_virtual_card,4428,"i am not a premium customer but i want a virtual card, how do i get it",disposable_card_limits
0.865165357803655,903,I wondered if multiple currencies is okay?,fiat_currency_support,7410,Am I allowed to use different currencies?,receiving_money
0.8651503118946784,406,I think the currency exchange that's been applied is wrong.,card_payment_wrong_exchange_rate,8230,I think the exchange rate was incorrect.,wrong_exchange_rate_for_cash_withdrawal
0.8651472241436775,3189,Why didn't my top up work?,top_up_reverted,8515,My top-up didn't work.,top_up_failed
