Split,i,ID,Message,Truth,Maybe Better
6,328,2083,How do I revert a transaction?,cancel_transfer,reverted_card_payment?
6,329,2072,"Hello, I'm a brand new customer and tried topping up for the first time today. It has been pending for half an hour and doesn't seem to be working. Please resolve this.",pending_top_up,balance_not_updated_after_bank_transfer
6,330,2064,Can you explain to me why a top-up would still be pending?,pending_top_up,verify_top_up
6,331,2028,I tried topping up for the first time today since I am a new customer. It doesn't appear that it's working. It has been pending for at least half an hour. Please take care of this.,pending_top_up,transfer_not_received_by_recipient
6,332,2021,Why can't I see my funds after I topped up?,pending_top_up,top_up_reverted
6,333,2297,What is the top-up limit?,top_up_limits,pending_top_up
6,334,4835,I forgot the passcode on my app.,passcode_forgotten,failed_transfer
6,335,1273,My card is not working when I try to use it.,card_not_working,transfer_not_received_by_recipient
6,336,1258,I can't get the card itself to work.,card_not_working,transfer_not_received_by_recipient
6,337,607,There is an odd 1£ charge that appears as pending on my statement. What's the reason for that? I haven't purchased anything for a pound.,extra_charge_on_statement,transaction_charged_twice
6,338,596,There is a €1 extra fee in my statement,extra_charge_on_statement,supported_cards_and_currencies
6,339,568,"I  have been charged more than I should for the presents I bought  when abroad, the problem seems to be the exchange rate.",card_payment_wrong_exchange_rate,wrong_exchange_rate_for_cash_withdrawal
6,340,544,Why is the exchange rate on my card wrong?,card_payment_wrong_exchange_rate,exchange_via_app
6,341,528,It looks like the exchange rates on my card payment are wrong,card_payment_wrong_exchange_rate,wrong_exchange_rate_for_cash_withdrawal
6,342,480,My card payment had the wrong exchange rate,card_payment_wrong_exchange_rate,wrong_exchange_rate_for_cash_withdrawal
6,343,450,I checked on google and the exchange rate you are using is really bad. Can you update it?,card_payment_wrong_exchange_rate,wrong_exchange_rate_for_cash_withdrawal
6,344,414,the exchange rate on my payment was wrong,card_payment_wrong_exchange_rate,exchange_via_app
6,345,377,How do you decide what your exchange rates are?,exchange_rate,pending_card_payment
6,346,373,I would like to know what your exchange rates are.,exchange_rate,card_payment_wrong_exchange_rate
6,347,308,What's the process for exchanges?,exchange_rate,Refund_not_showing_up
6,348,307,I need to know what your exchange rates are.,exchange_rate,card_payment_wrong_exchange_rate
6,349,300,"If I need to cash foreign transfers, how does that work?",exchange_rate,disposable_card_limits
6,350,295,What foreign exchange rate will I get on weekdays and on the weekends?,exchange_rate,failed_transfer
6,351,287,What do I do if I already had a card with you guys?,card_linking,card_about_to_expire
6,352,248,I would like to reactivate my card that I previously reported lost. I located the card this morning.,card_linking,transfer_not_received_by_recipient
6,353,239,How do I add my new card to the app?,card_linking,beneficiary_not_allowed
6,354,232,Where in the app do I go to make my new card show up?,card_linking,get_disposable_virtual_card
6,355,217,Where can I link a new card?,card_linking,activate_my_card
6,356,201,"I got a new card, how do I link it?",card_linking,activate_my_card
6,357,190,My card is no longer lost. How do I enter it back into the app?,card_linking,transfer_not_received_by_recipient
6,358,173,"I would like to re-activate my card, it was previously reported  lost but I found it this morning.",card_linking,activate_my_card
6,359,140,Why have I not gotten my new card?,card_arrival,transfer_not_received_by_recipient
6,360,135,I was expecting my new card by now.,card_arrival,transfer_not_received_by_recipient
6,361,127,Am I able to track a card that has already been sent?,card_arrival,exchange_via_app
6,362,101,"I have not received my card and it's been a week, what do I do?",card_arrival,transfer_not_received_by_recipient
6,363,83,Can I track the card that was just sent to me?,card_arrival,exchange_via_app
6,364,44,Can you tell me why I haven't received my new card?,card_arrival,transfer_not_received_by_recipient
6,365,40,I need to find out where the card is that I ordered.,card_arrival,transfer_not_received_by_recipient
6,366,623,There is an extra small charge on my card! What do I do?,extra_charge_on_statement,transaction_charged_twice
6,367,638,Why does my statement have an extra fee?,extra_charge_on_statement,transfer_not_received_by_recipient
6,368,686,Is there a reason there's an extra fee on my statement?,extra_charge_on_statement,transfer_not_received_by_recipient
6,369,698,There is a strange 1£ charge that appears as pending on my statement. What's the cause for that? I haven't purchased anything for a pound.,extra_charge_on_statement,transaction_charged_twice
6,370,1247,"My card isn't working at all, I need assistance. It's really frustrating.",card_not_working,transfer_not_received_by_recipient
6,371,1243,What is the auto top-up limit?,automatic_top_up,pending_top_up
6,372,1242,Is it possible to top-up automatically?,automatic_top_up,pending_top_up
6,373,1223,What about a auto top-up?,automatic_top_up,pending_top_up
6,374,1188,Is auto top up available?,automatic_top_up,pending_top_up
6,375,1123,When do i activate auto top-up?,automatic_top_up,pending_top_up
6,376,1087,How long does it take to receive my card?,card_delivery_estimate,transfer_not_received_by_recipient
6,377,1066,How long does it take for the card to come?,card_delivery_estimate,transfer_not_received_by_recipient
6,378,1058,Is there a specific date it can be delivered by?,card_delivery_estimate,card_arrival
6,379,1049,Can you tell me when my card will arrive?,card_delivery_estimate,transfer_not_received_by_recipient
6,380,1017,"i am express delivering my card to the us, how long will that take",card_delivery_estimate,card_arrival
6,381,1009,Help! When will the card arrive at my home?,card_delivery_estimate,card_arrival
6,382,1000,What are the currency types that I can keep money in.,fiat_currency_support,supported_cards_and_currencies
6,383,985,What are my options for holding money in multiple currencies?,fiat_currency_support,transfer_not_received_by_recipient
6,384,1266,I am unable to use my card for some reason.,card_not_working,transfer_not_received_by_recipient
6,385,968,Does my account have the option to hold multiple currencies?,fiat_currency_support,exchange_via_app
6,386,951,What currencies are supported?,fiat_currency_support,exchange_via_app
6,387,945,Which currencies are allowed?,fiat_currency_support,exchange_via_app
6,388,937,Is EUR one of the currencies you deal with?,fiat_currency_support,exchange_via_app
6,389,915,"I need to hold money, what currencies can I use?",fiat_currency_support,supported_cards_and_currencies
6,390,912,What types of foreign money can be used with this service.?,fiat_currency_support,exchange_via_app
6,391,895,Do you support other currencies?,fiat_currency_support,transfer_not_received_by_recipient
6,392,863,My atm withdraw is stillpending,pending_cash_withdrawal,transfer_fee_charged
6,393,834,How is my ATM deposit not available yet?,pending_cash_withdrawal,failed_transfer
6,394,827,What does a pending cash withdrawal mean?,pending_cash_withdrawal,disposable_card_limits
6,395,780,How are cash withdrawals pending?,pending_cash_withdrawal,pending_card_payment
6,396,751,"When I used one of the ATMs in the city centre today, I tried to take out some money, but for whatever reason, the machine declined my card. Just checked it out in my account and that amount is still showing as pending! Is there any way that you can cancel this transaction, because I did not receive any money whatsoever from the ATM",pending_cash_withdrawal,transaction_charged_twice
6,397,736,An extra fee of €1 was in my statement,extra_charge_on_statement,supported_cards_and_currencies
6,398,728,My statement shows an extra fee - what is it?,extra_charge_on_statement,transfer_not_received_by_recipient
6,399,716,Why does my transaction have an added fee?,extra_charge_on_statement,transfer_not_received_by_recipient
6,400,959,What other currencies can I hang onto?,fiat_currency_support,supported_cards_and_currencies
6,401,2580,why is there a fee for a payment on my card?,card_payment_fee_charged,transaction_charged_twice
6,402,2579,I got a fee when paying with my card,card_payment_fee_charged,transaction_charged_twice
6,403,2625,Was I charged extra for using my card?,card_payment_fee_charged,reverted_card_payment?
6,404,4256,Hoe do i use my credit card to transfer money?,topping_up_by_card,transfer_into_account
6,405,4206,Can I get a Visa instead of a MasterCard?,visa_or_mastercard,transfer_not_received_by_recipient
6,406,4199,"I want a Mastercard, instead.",visa_or_mastercard,transfer_not_received_by_recipient
6,407,4194,Is it possible to obtain both a Visa and a Mastercard from you?,visa_or_mastercard,transfer_not_received_by_recipient
6,408,4148,Visa or Mastercard?,visa_or_mastercard,failed_transfer
6,409,4140,I want to get a Visa,visa_or_mastercard,transfer_not_received_by_recipient
6,410,4135,Am I able to get both a Visa and MasterCard from you?,visa_or_mastercard,transfer_not_received_by_recipient
6,411,4131,Can I use visa or mastercard with your service,visa_or_mastercard,failed_transfer
6,412,4122,Is there a way I can get a Visa card?,visa_or_mastercard,transfer_not_received_by_recipient
6,413,4116,Can I pick between Visa and Mastercard?,visa_or_mastercard,failed_transfer
6,414,4087,Do you deliver the PIN separately?,get_physical_card,transfer_not_received_by_recipient
6,415,4041,How is the PIN delivered?,get_physical_card,transfer_not_received_by_recipient
6,416,4039,I haven't received the PIN yet.,get_physical_card,transfer_not_received_by_recipient
6,417,4038,How do I request the PIN?,get_physical_card,transfer_not_received_by_recipient
6,418,4009,I haven't received my pin,get_physical_card,transfer_not_received_by_recipient
6,419,4003,The card PIN?,get_physical_card,transfer_not_received_by_recipient
6,420,3999,"I have my card, when whill my PIN be available?",get_physical_card,transfer_not_received_by_recipient
6,421,3989,I'm still waiting on my identity verification.,unable_to_verify_identity,Refund_not_showing_up
6,422,3959,I don't have the means to prove my identity.,unable_to_verify_identity,Refund_not_showing_up
6,423,3929,My identity is unable to be verified.,unable_to_verify_identity,transfer_not_received_by_recipient
6,424,3911,I can't upload my identification.,unable_to_verify_identity,transfer_not_received_by_recipient
6,425,3908,Help me verify my identification.,unable_to_verify_identity,transfer_not_received_by_recipient
6,426,3899,I need help verifying my identity.,unable_to_verify_identity,Refund_not_showing_up
6,427,3870,What if I don't want to disclose all of my identity details?,why_verify_identity,unable_to_verify_identity
6,428,3844,Am I able to use my account if the identity verification is not complete?,why_verify_identity,unable_to_verify_identity
6,429,3826,Why do you need to know so much about me for my account?,why_verify_identity,unable_to_verify_identity
6,430,3793,Can I use my account although my identity verification has yet to pass?,why_verify_identity,unable_to_verify_identity
6,431,3784,Why are you asking so many questions about who I am,why_verify_identity,unable_to_verify_identity
6,432,3760,I need to change my data.,edit_personal_details,exchange_via_app
6,433,4260,How do I to up by card?,topping_up_by_card,pending_top_up
6,434,4309,How do I top up using my card?,topping_up_by_card,pending_top_up
6,435,4311,What information am I going to have to have in order to do a transfer with my card?,topping_up_by_card,transfer_into_account
6,436,4317,How do I go about transferring money using my credit card?,topping_up_by_card,transfer_into_account
6,437,4823,Where do I go to reset the passcode?,passcode_forgotten,transfer_not_received_by_recipient
6,438,4795,There was a direct debit transaction I have don't think should be there.,direct_debit_payment_not_recognised,disposable_card_limits
6,439,4760,People are using my debit card - help!,direct_debit_payment_not_recognised,transfer_not_received_by_recipient
6,440,4739,I need to dispute a direct debit.,direct_debit_payment_not_recognised,disposable_card_limits
6,441,4719,There is a debit paymet that I don't recognize.,direct_debit_payment_not_recognised,disposable_card_limits
6,442,4713,I don't know where this debit transaction on my statement came from.,direct_debit_payment_not_recognised,disposable_card_limits
6,443,4707,Someone else charged my card!,direct_debit_payment_not_recognised,transfer_not_received_by_recipient
6,444,4706,"Recently, a few weeks ago there was a transaction made on my account by some seller that I don't recognize. I am very certain that didn't happen  and will like for you to trace back to make sure.",direct_debit_payment_not_recognised,transfer_not_received_by_recipient
6,445,4696,I see a direct debit that isn't mine? How can I get my money back?,direct_debit_payment_not_recognised,disposable_card_limits
6,446,4692,"I have an unknown debit charge in my statement, why?",direct_debit_payment_not_recognised,transfer_not_received_by_recipient
6,447,4683,I did not set up a direct debit I have,direct_debit_payment_not_recognised,disposable_card_limits
6,448,4677,there is a debit i dont recognize,direct_debit_payment_not_recognised,disposable_card_limits
6,449,4628,"ATMs, which ones will accept this card?",atm_support,order_physical_card
6,450,4626,How can I tell if an AMT will take this card?,atm_support,declined_cash_withdrawal
6,451,3758,Can I edit my details?,edit_personal_details,Refund_not_showing_up
6,452,4623,I need to know where I can withdraw money.,atm_support,Refund_not_showing_up
6,453,4611,what are the locations i can withdraw money,atm_support,Refund_not_showing_up
6,454,4572,Is there a way to find an ATM around me?,atm_support,declined_cash_withdrawal
6,455,4538,My wallet was stolen and all my credit cards were in there.  HELP?!!?,compromised_card,transfer_not_received_by_recipient
6,456,4501,What should I do if I think someone stole my details and used my information to make some transactions?,compromised_card,direct_debit_payment_not_recognised
6,457,4476,"There are a few transaction that I don't recognize, I think someone managed to get my card details and use it.
",compromised_card,transfer_not_received_by_recipient
6,458,4469,I sees some suspicious spending on my credit card that I don't recall I had made. What should I do?,compromised_card,direct_debit_payment_not_recognised
6,459,4408,Please specify any limitations that come along with disposable cards.,disposable_card_limits,get_disposable_virtual_card
6,460,4388,Is it possible to have more than one disposable card?,disposable_card_limits,pending_top_up
6,461,4381,I have to make several disposable cards per day.,disposable_card_limits,transfer_not_received_by_recipient
6,462,4360,Help me create several temp cards every day.,disposable_card_limits,pin_blocked
6,463,4345,Can you give me the restrictions of the disposable cards?,disposable_card_limits,transfer_not_received_by_recipient
6,464,4343,What are the guidelines for the disposable cards?,disposable_card_limits,declined_card_payment
6,465,4337,Can other people top up my account?,topping_up_by_card,transfer_into_account
6,466,4328,I have a new card. How do i top it up?,topping_up_by_card,pending_top_up
6,467,4614,What ATMs can I use this card at?,atm_support,order_physical_card
6,468,2624,What is this extra fee that I got when I used my card to pay?,card_payment_fee_charged,transfer_into_account
6,469,3749,"My details need to be changed, how can I do so?",edit_personal_details,Refund_not_showing_up
6,470,3725,I've just moved and I need to change my details,edit_personal_details,exchange_via_app
6,471,3161,I went to top up my card and it was cancelled.,top_up_reverted,receiving_money
6,472,3078,Where is my virtual card located?,getting_virtual_card,card_linking
6,473,3068,Where do i go to receive a virtual card,getting_virtual_card,card_linking
6,474,3014,Where do I order a virtual card?,getting_virtual_card,card_linking
6,475,3006,want to know how to get virtual card,getting_virtual_card,get_disposable_virtual_card
6,476,2965,how can i add money from my amex card,supported_cards_and_currencies,get_disposable_virtual_card
6,477,2957,Why doesn't it work when I use American Express to try to add money to my account?,supported_cards_and_currencies,transfer_not_received_by_recipient
6,478,2956,I just have one additional card from the USA. Do you support that?,supported_cards_and_currencies,transfer_not_received_by_recipient
6,479,2955,"If I want to add funds to the account using American Express, how do I do that?",supported_cards_and_currencies,get_disposable_virtual_card
6,480,2947,Do you have a list of cards and currencies you support?,supported_cards_and_currencies,transfer_not_received_by_recipient
6,481,2872,Am I able to add money into my account using my American Express?,supported_cards_and_currencies,get_disposable_virtual_card
6,482,2868,How long do transfers take? I sent money to a friend who needs it urgently. It's been hours and has not gone through.,transfer_not_received_by_recipient,reverted_card_payment?
6,483,2850,Why hasn't my transaction arrived to my friend yet?,transfer_not_received_by_recipient,balance_not_updated_after_bank_transfer
6,484,2848,Could you please help me?  I made my rent payment and have double checked that I sent it to the right account.  The person receiving it says he has not received it but it shows complete on my side.,transfer_not_received_by_recipient,card_payment_not_recognised
6,485,2835,How long will it be  before the person I sent money to is able to see it?,transfer_not_received_by_recipient,card_arrival
6,486,2833,Why doesn't the person I sent money to see that transfer yet?,transfer_not_received_by_recipient,top_up_by_cash_or_cheque
6,487,2785,Why hasn't my son received the transfer I sent to him earlier?,transfer_not_received_by_recipient,top_up_by_cash_or_cheque
6,488,2772,What happens when I money transaction doesn't show up on the receiving side?,transfer_not_received_by_recipient,top_up_by_cash_or_cheque
6,489,2766,Why hasn't a transaction I did to my friend arrived yet?,transfer_not_received_by_recipient,balance_not_updated_after_bank_transfer
6,490,2762,I transferred some money but it is not here yet,transfer_not_received_by_recipient,card_payment_wrong_exchange_rate
6,491,2736,"I have moved to a new house and set up a rent payment to my landlord, it was supposed to be in her account a few days ago but it hasn't arrived.  I definitely sent it to the right place, can you confirm where the money is?",transfer_not_received_by_recipient,card_payment_wrong_exchange_rate
6,492,2734,Why hasn't my transaction arrived?,transfer_not_received_by_recipient,reverted_card_payment?
6,493,2730,Why hasn't the transaction I did to my friend arrive yet?,transfer_not_received_by_recipient,card_payment_not_recognised
6,494,2705,I sent money to a person and they haven't received the payment yet.,transfer_not_received_by_recipient,top_up_by_cash_or_cheque
6,495,2698,I am worried that too much time has gone by for a transfer to be completed.,transfer_not_received_by_recipient,card_arrival
6,496,2692,What is the extra fee that was added when I used the card?,card_payment_fee_charged,extra_charge_on_statement
6,497,2684,Please explain the extra fee when I paid with the card.,card_payment_fee_charged,transfer_into_account
6,498,2638,"I see I was charged extra when I used the card.  I am not sure why, please tell me why.",card_payment_fee_charged,reverted_card_payment?
6,499,2631,I was charged for using my card?,card_payment_fee_charged,reverted_card_payment?
6,500,3174,"Something is wrong, my top-up is gone and I don't know what happened to my money.",top_up_reverted,wrong_amount_of_cash_received
6,501,3727,How do I change my name after marriage,edit_personal_details,activate_my_card
6,502,9992,Is this card available to United States Residents?,country_support,transfer_not_received_by_recipient
6,503,3223,I refilled my account balance but got an error message.,top_up_reverted,declined_cash_withdrawal
6,504,3722,"My marital status has change, I got to correct my name to reflect that.",edit_personal_details,Refund_not_showing_up
6,505,3672,I need to change my phone number.,edit_personal_details,Refund_not_showing_up
6,506,3669,I need to change my address in the personal details.,edit_personal_details,Refund_not_showing_up
6,507,3666,How can I change my name because I just got married?,edit_personal_details,activate_my_card
6,508,3636,My statement has a payment that I do not recall making,card_payment_not_recognised,transaction_charged_twice
6,509,3622,There's a card payment with a name I don't recognize,card_payment_not_recognised,transaction_charged_twice
6,510,3589,There was a purchase on my card recently to a name that I don't recognize at all. What can be done about this? I need my money back.,card_payment_not_recognised,direct_debit_payment_not_recognised
6,511,3588,Have a payment that I haven't done.,card_payment_not_recognised,apple_pay_or_google_pay
6,512,3582,i disagree with a charge,card_payment_not_recognised,order_physical_card
6,513,3580,I did not make this payment that I see in the App.,card_payment_not_recognised,direct_debit_payment_not_recognised
6,514,3565,There is a strange payment on my card.,card_payment_not_recognised,transfer_not_received_by_recipient
6,515,3559,Why is there a payment I didn't do in my app?,card_payment_not_recognised,lost_or_stolen_phone
6,516,3554,This card payment isn't is recognition.,card_payment_not_recognised,balance_not_updated_after_bank_transfer
6,517,3549,I did not charge my account for that transaction.  That's an error.,card_payment_not_recognised,extra_charge_on_statement
6,518,3205,"When I top-up, the app reverts it.",top_up_reverted,pending_top_up
6,519,3511,I'm not sure where this charge came from.,card_payment_not_recognised,Refund_not_showing_up
6,520,3449,"I deposited a check yesterday to up my account balance, but that deposit hasn't shown up yet.  It's been a day already!",balance_not_updated_after_cheque_or_cash_deposit,top_up_reverted
6,521,3444,When will my deposit be processed?,balance_not_updated_after_cheque_or_cash_deposit,top_up_by_cash_or_cheque
6,522,3438,"I deposited cash this morning, but it is not yet available.",balance_not_updated_after_cheque_or_cash_deposit,card_payment_wrong_exchange_rate
6,523,3428,The cash deposit I made this morning has not been credited to my account,balance_not_updated_after_cheque_or_cash_deposit,card_payment_not_recognised
6,524,3243,Why didnt my top up go through,top_up_reverted,pending_top_up
6,525,3407,"I put money into my account in the form of a cheque, but my balance did not change.",balance_not_updated_after_cheque_or_cash_deposit,top_up_reverted
6,526,3406,I deposited a cheque a week ago but have yet to receive the cash.,balance_not_updated_after_cheque_or_cash_deposit,Refund_not_showing_up
6,527,3485,Help! In the app there is a payment that I don't remember.,card_payment_not_recognised,direct_debit_payment_not_recognised
6,528,3404,After depositing a cheque my balance did not change.,balance_not_updated_after_cheque_or_cash_deposit,top_up_reverted
6,529,3393,Do you guys accept cash? Because i deposited some this morning and I can't see it in my account.,balance_not_updated_after_cheque_or_cash_deposit,verify_source_of_funds
6,530,3335,I tried updating my balance by cheque yesterday but it doesn't seem to be working. Shouldn't that be faster? Please check my account something has gone wrong there.,balance_not_updated_after_cheque_or_cash_deposit,Refund_not_showing_up
6,531,3296,"Hello,  I have recharged topup but account is not credited. Please help me in this, i guess there is some defect in system.",top_up_reverted,exchange_via_app
6,532,3282,I am unable to use my top-up on the app. Could you explain this to me?,top_up_reverted,pending_top_up
6,533,3262,I topped up but my money is not showing. Why is that?,top_up_reverted,topping_up_by_card
6,534,5479,How do I request a refund?,request_refund,apple_pay_or_google_pay
6,535,3458,My cheque is taking a while,balance_not_updated_after_cheque_or_cash_deposit,failed_transfer
6,536,7881,"If I want to send out more cards, do you charge extra for that?",getting_spare_card,card_not_working
6,537,2420,The ATM gave me less cash than requested,wrong_amount_of_cash_received,cash_withdrawal_charge
7,1,6088,Can you explain why my payment is still pending?,pending_transfer,pending_card_payment
7,2,3204,What is the status of my top up?,top_up_reverted,pending_top_up
7,3,3941,What do I have to do to prove my identity?,unable_to_verify_identity,verify_my_identity
7,4,4428,"i am not a premium customer but i want a virtual card, how do i get it",disposable_card_limits,getting_virtual_card
7,5,5586,What went wrong with my transfer?,declined_transfer,failed_transfer
7,6,8444,How can I get a virtual card for a one-time transaction?,get_disposable_virtual_card,getting_virtual_card
7,7,51,Is there a way I can get my card expedited?,card_arrival,card_delivery_estimate
7,8,9855,How do i change my identity?,verify_my_identity,edit_personal_details
7,9,1490,Can you tell me the status of my new card?,lost_or_stolen_card,card_arrival
7,10,7148,Hi i received an error message informing me about the transaction failure. I have done the money transfer before and it never failed. Please let me know what is the issue this time.,beneficiary_not_allowed,failed_transfer
7,11,6943,How can I reset my PIN?,change_pin,pin_blocked
7,12,9489,Is there a charge for getting cash?,cash_withdrawal_charge,top_up_by_bank_transfer_charge
7,13,6370,My card is showing the same transaction over and over again.,transaction_charged_twice,virtual_card_not_working
7,14,919,what currencies do you accept?,fiat_currency_support,supported_cards_and_currencies
7,15,4727,what is this charge i didnt do it what can i do,direct_debit_payment_not_recognised,card_payment_not_recognised
7,16,3249,I topped up but the app declined it,top_up_reverted,top_up_failed
7,17,7446,I was unable to transfer money from my account.,failed_transfer,beneficiary_not_allowed
7,18,5989,"i put in money for vacation and its not showing. i need that money today, how long will it take",pending_transfer,balance_not_updated_after_cheque_or_cash_deposit
7,19,6956,Can I reset my PIN?,change_pin,pin_blocked
7,20,8337,"On my last trip, I received the incorrect exchange rate.",wrong_exchange_rate_for_cash_withdrawal,card_payment_wrong_exchange_rate
7,21,7532,Why was my transaction declined?,failed_transfer,declined_transfer
7,22,7838,"I lost my card and need a new one, will it cost me?",getting_spare_card,card_about_to_expire
7,23,8384,When will you be taking orders for disposable virtual cards?,get_disposable_virtual_card,disposable_card_limits
7,24,1270,"My Netflix subscription says that there is an issue with my card information, but I thought everything was fine. Why would it be declined?",card_not_working,declined_transfer
7,25,8665,How long do transfers take to show up in my account?,balance_not_updated_after_bank_transfer,transfer_timing
7,26,5439,How do I reverse a transaction on my account?,request_refund,cancel_transfer
7,27,7014,I tried transferring to an account but it won't let me.,beneficiary_not_allowed,transfer_into_account
7,28,6292,How do I get a new card as your machine swallowed mine!,card_swallowed,lost_or_stolen_card
7,29,4316,I cannot tell what my top up currently is.,topping_up_by_card,pending_top_up
7,30,5160,When will the transaction go through?,pending_card_payment,transfer_not_received_by_recipient
7,31,6014,Why is it taking so long for my pending transaction to post as cleared?,pending_transfer,pending_cash_withdrawal
7,32,4329,Do i have to top-up with my credit card before I can transfer?,topping_up_by_card,transfer_into_account
7,33,7720,Please verify my top-up card,verify_top_up,top_up_failed
7,34,3796,What if I don't verify my identity?,why_verify_identity,unable_to_verify_identity
7,35,2096,I need to change a transfer.,cancel_transfer,pending_transfer
7,36,5584,My recent transfer didn't go through - why not?,declined_transfer,failed_transfer
7,37,8667,My money hasn't been transferred yet.,balance_not_updated_after_bank_transfer,pending_transfer
7,38,6110,Why is the transaction not posting?,pending_transfer,transfer_not_received_by_recipient
7,39,8736,I transferred some money but it hasn't arrived yet,balance_not_updated_after_bank_transfer,transfer_not_received_by_recipient
7,40,6715,Why hasn't my transfer from Europe gone through?,transfer_timing,failed_transfer
7,41,3300,Why did my top-up not get approved this time?,top_up_reverted,top_up_failed
7,42,581,Have have a small charge on my account from someone I purchased with but I'm not sure what it relates to.,extra_charge_on_statement,direct_debit_payment_not_recognised
7,43,1600,I am 16 and just started working at McDonalds can I deposit my checks at your bank?,age_limit,top_up_by_cash_or_cheque
7,44,9860,why do I need to show ID,verify_my_identity,why_verify_identity
7,45,1452,What different currencies can I get?,exchange_via_app,fiat_currency_support
7,46,6948,"I can't freeze my account as I need the card as I am traveling, how do I change my pin?",change_pin,pin_blocked
7,47,8091,Where will I get my card?,order_physical_card,card_delivery_estimate
7,48,3091,Is there a way to order a virtual card on the website?,getting_virtual_card,get_disposable_virtual_card
7,49,7661,Can you please explain the topping up transfer process?,transfer_into_account,top_up_by_bank_transfer_charge
7,50,9107,What fees to you have for top ups?,top_up_by_card_charge,exchange_charge
7,51,9156,How much does it cost to us US cards?,top_up_by_card_charge,order_physical_card
8,1,93,WHAT IS THE SOLUTION OF THIS PROBLEM,card_arrival,cancel_transfer
8,2,5560,I have a problem with a transfer. It didn't work. Can you tell me why?,declined_transfer,failed_transfer
8,3,4532,How do I order a replacement for stolen card?,compromised_card,lost_or_stolen_card
8,4,5354,"My phone was taken yesterday, is there something that I need to do?",lost_or_stolen_phone,compromised_card
8,5,8132,how much does a card cost and why do you charge me,order_physical_card,card_payment_fee_charged
8,6,6444,Why does my statement show various transaction times?,transaction_charged_twice,cancel_transfer
8,7,3106,Will this card work all over the world?,card_acceptance,country_support
8,8,6615,Where is my money transfer?,transfer_timing,balance_not_updated_after_bank_transfer
8,9,2722,How long will it take for my transfer to arrive?,transfer_not_received_by_recipient,transfer_timing
8,10,9510,I used my card to get cash then I was charged a fee that I shouldn't have been charged.,cash_withdrawal_charge,card_payment_fee_charged
8,11,1084,I placed my order a week ago. Is it ok that my card isn't here yet?,card_delivery_estimate,card_arrival
8,12,2837,What is the time for a transfer?,transfer_not_received_by_recipient,transfer_timing
8,13,353,Please explain the exchange rates.,exchange_rate,exchange_charge
8,14,9693,how do I get top up to work for my card,apple_pay_or_google_pay,topping_up_by_card
8,15,6043,How long will the transfer take?,pending_transfer,transfer_timing
8,16,1036,How long will I have to wait for my new card?,card_delivery_estimate,card_arrival
8,17,1916,Is there a top up fee?,top_up_by_bank_transfer_charge,top_up_by_card_charge
8,18,8087,What does the bank charge for lost or stolen card replacements?,order_physical_card,card_about_to_expire
8,19,3461,where is my money from this morning,balance_not_updated_after_cheque_or_cash_deposit,verify_source_of_funds
8,20,7108,I cant transfer money into my account,beneficiary_not_allowed,transfer_into_account
8,21,9079,how much does it cost to add money,top_up_by_card_charge,top_up_by_bank_transfer_charge
8,22,2871,Is my credit card supported for top-ups?,supported_cards_and_currencies,top_up_failed
8,23,3942,What am i missing to verify my id?,unable_to_verify_identity,verify_my_identity
8,24,6542,Why do I need to verify my funds?,verify_source_of_funds,why_verify_identity
8,25,9842,im worried about fraud how do you protect my account,verify_my_identity,compromised_card
8,26,6800,My payment has been returned.,reverted_card_payment?,declined_card_payment
8,27,3816,I don't want to use this method to identify myself.,why_verify_identity,verify_my_identity
8,28,2976,"If I want to topup by card, how do I do it?",supported_cards_and_currencies,topping_up_by_card
8,29,8679,Can you check if my money has reached my account since it is not showing up yet?,balance_not_updated_after_bank_transfer,balance_not_updated_after_cheque_or_cash_deposit
8,30,6660,Why hasn't the transfer shown up in my account yet?,transfer_timing,balance_not_updated_after_bank_transfer
8,31,969,Which fiat currencies can I use through this app?,fiat_currency_support,exchange_via_app
8,32,8565,It does not appear that my message went through.,top_up_failed,unable_to_verify_identity
8,33,4471,There are charges on my card that I haven't purchased.,compromised_card,card_payment_fee_charged
8,34,2529,I don't understand why I was charged an additional fee for this service. Can you clarify?,card_payment_fee_charged,extra_charge_on_statement
8,35,8646,Is there a longer processing time for international bank transfers?,balance_not_updated_after_bank_transfer,transfer_timing
8,36,4517,"I froze my account, but how do I order a replacement card?",compromised_card,lost_or_stolen_card
8,37,8490,My credit card did not go through. Can you see if it has insufficient funds?,top_up_failed,topping_up_by_card
8,38,2794,How long will my transaction take?,transfer_not_received_by_recipient,transfer_timing
8,39,6067,How long does a transfer take?,pending_transfer,transfer_timing
8,40,6905,Can I change my PIN without being physically present?,change_pin,pin_blocked
8,41,6595,Will the transfer show up in my account soon?,transfer_timing,balance_not_updated_after_bank_transfer
9,1,8224,I think I was charged a different exchange rate than what was posted at the time.,wrong_exchange_rate_for_cash_withdrawal,card_payment_wrong_exchange_rate
9,2,6755,The card payment didn't work,reverted_card_payment?,declined_card_payment
9,3,7942,How can I put more money into my account?,top_up_by_cash_or_cheque,transfer_into_account
9,4,2628,Why did I get charged extra?,card_payment_fee_charged,extra_charge_on_statement
9,5,1983,Is my top up not working?,pending_top_up,top_up_failed
9,6,1971,What happened to my Top-Up? It's not reflected.,pending_top_up,top_up_reverted
9,7,8422,can i get a virtual card,get_disposable_virtual_card,getting_virtual_card
