id,text,category
6060,"I didn't think my country-to-country money transfer would take so long. It still says that it's pending so I re-checked all of the account information--everything seems right, so what's the deal?",pending_transfer
6062,i transfered and yet it is still pending,pending_transfer
6063,My transfer is stuck pending? How do we fix it to it goes through?,pending_transfer
6064,What is the reason why the transfer shows as pending?,pending_transfer
6070,My transfer has been pending for a long time now. I already double checked my account info and it is correct. Why is it taking so long in 2018 to transfer money?,pending_transfer
6071,My account says I have a pending transfer.,pending_transfer
6072,How long would does it take for a seller to receive an EU transfer if I bought something from them and sent them the money immediately?,pending_transfer
6074,How long does it take for pending transfer transactions to post?,pending_transfer
6075,I finished my transfer. I am having an issue with it still pending. It has been a long time and i'm growing impatient,pending_transfer
6076,Why is there a pending time on my transfer?,pending_transfer
6077,Why does it show that my transfer is still pending?,pending_transfer
6079,How long will my transfer be pending?,pending_transfer
6080,How long will a transfer be pending for?,pending_transfer
6081,Why is a transfer I did recently still processing?,pending_transfer
6082,I have a trasnger that is pending and wondered about it.,pending_transfer
6083,I wanted to know why there is a transfer of mine pending.,pending_transfer
6084,"I'm waiting for a money transfer to show, still.",pending_transfer
6086,There has been a transfer pending in my account and I wanted to know how long it is going to take to go  through.,pending_transfer
6087,What is the average pending time for a transaction?,pending_transfer
6092,when will my transfer clear,pending_transfer
6093,"The transfer finally worked, but how long does it stay pending?",pending_transfer
6094,"How long do EU transfers take? I bought something online a couple of days ago , sent the money immediately online but the seller says it is still not there yet.",pending_transfer
6095,Why does my transfer still say it is pending?,pending_transfer
6097,I don't see a money transfer yet,pending_transfer
6098,I have a transfer waiting.,pending_transfer
6100,"I double checked that I have the correct account details already, they're right for sure. Transfer is still pending since forever. It should not have been done so.",pending_transfer
6102,"Hello. How long does it usually take to transfer money to another country? I've made sure all the information is correct, but the transfer still says that it's ""pending.""",pending_transfer
6103,Why is my last transfer pending?,pending_transfer
6104,I have an outgoing transfer,pending_transfer
6105,"Transfers may show up as pending for up to one business day while they are processed, and then they'll depart for the beneficiary accounts. Please confirm that you have correctly entered your account details. SEPA transfers typically take up to two working days, while SWIFT transfers can take up to five working days.",pending_transfer
6106,"How long does EU transfer take? I bought something online a couple days ago , sent the money immediately online but the seller says it is still not there yet",pending_transfer
6107,My transfer's stuck on pending.,pending_transfer
6109,"So, my transfer is showing as pending, when will it actually go through?",pending_transfer
6112,When will my transfer move out of pending stage?,pending_transfer
6113,Why is my transfer stuck on pending?,pending_transfer
6114,there is a transfer pending.,pending_transfer
6116,How much longer do I have to wait until my transaction is complete? I transferred money to another country many hours ago and the transaction is still pending.,pending_transfer
6117,"Why is my transfer appearing as ""pending""?",pending_transfer
6118,Do EU transfers happen quickly? I purchased something a few days ago and the seller hasn't received my money yet.,pending_transfer
6119,"It seems like I have been waiting forever for this international transfer. Why is it taking so long? C'mon, it's 2018, things happen at a click of a button. All of the account information is correct, so how long will this take?",pending_transfer
6120,"Hi, I'm trying to transfer money from one country to another, but it's taking a long time! All the account information is right, so why is it taking so long?",pending_transfer
6121,Why is my transfer pending when I already made it?,pending_transfer
6122,I have a pending money transfer,pending_transfer
6123,"What does it mean when a transfer is ""pending""?",pending_transfer
6125,The seller of the items I bought online the other day hasn't received the EU transfer yet. How long do these usually take?,pending_transfer
6129,I have a transfer that was approved that I'm urgently waiting for. How long am I supposed to wait for it?,pending_transfer
6130,"How long does the ""pending"" period of a transfer take?",pending_transfer
6131,"My transfer went through, but it seems to be caught up in a pending status.  This was very important that it got done quickly, can you give me a status update on how long it will take?",pending_transfer
6132,My transfer says pending. What does that mean?,pending_transfer
6134,I need to know why a money transfer is available.,pending_transfer
6135,I'm still waiting for a money transfer to show.,pending_transfer
6136,"Pending still shows on this transfer, why?",pending_transfer
6137,How do I deactivate my account?,terminate_account
6139,Are you able to delete my account?,terminate_account
6140,How do I discontinue my account?,terminate_account
6141,please delete account,terminate_account
6142,I need you to delete my account now.,terminate_account
6143,"I would like to delete my account now, please.",terminate_account
6144,I would like to invalidate my account.  I am very disappointed with your services.,terminate_account
6145,I need to delete my account.,terminate_account
6146,Can you delete the account?,terminate_account
6147,"for god sake, just delete my account i am sick of this",terminate_account
6148,"I need to delete my account, please.",terminate_account
6149,unhappy with service need to delete account,terminate_account
6150,"This company is bad, delete my account now.",terminate_account
6151,How do I shut down my account and get out of this company?,terminate_account
6152,How do I close my account?,terminate_account
6153,I want to shut down my account as soon as possible.,terminate_account
6154,cancel my account,terminate_account
6155,Help me close my account.,terminate_account
6156,I want to close my account due to poor customer service.,terminate_account
6157,"I would like to close my account, as I'm not happy.",terminate_account
6158,What's the process for terminating an account?,terminate_account
6159,What steps do I need to do to delete my account?,terminate_account
6160,How do I delete my account now,terminate_account
6161,I want to cancel my account.,terminate_account
6162,"I want to get rid of the account, and delete personal information .",terminate_account
6164,i'm not satisfied with the services and no longer want to be a customer,terminate_account
6165,I am not satisfied with your company and wish to delete all accounts immediately.,terminate_account
6166,I want to delete my account.,terminate_account
6167,I am not happy with your company. Please delete my account asap.,terminate_account
6168,"How can I close my account, I don't want it.",terminate_account
6169,I am upset with your service.  Please delete my account.,terminate_account
6170,I would like to cancel my account.,terminate_account
6171,"I don't like the services, please close my account",terminate_account
6172,I'd like to delete my account.,terminate_account
6173,I want to stop my account,terminate_account
6174,Please delete my account immediately.,terminate_account
6175,How do I delete my account? I am dissatisfied with the service.,terminate_account
6176,This place has been too much work so I'd just like to close out my account & be done.,terminate_account
6177,do i have to talk to someone to close an account or can i in the app,terminate_account
6178,I want to close my account now.,terminate_account
6179,"your company is awful, i would like to delete my account please",terminate_account
6180,I hate this company! Can you delete my account?,terminate_account
6181,I am asking to end my account.,terminate_account
6182,I want to delete my account. How do I do this?,terminate_account
6183,I am not happy with your service and request that my account be terminated!,terminate_account
6184,I want to terminate my account,terminate_account
6186,I want to end my account,terminate_account
6187,Delete my account now please.,terminate_account
6188,Help me terminate and close my account.,terminate_account
6189,Your company is lame. Shut down all my account services right now.,terminate_account
6190,I am not satisfied with your company.  Close my account.,terminate_account
6191,How do I terminate my account.,terminate_account
6192,How to I close my account?,terminate_account
6193,I need to terminate my account.,terminate_account
6194,I'm not happy with the services I'm getting with this company. Can you please delete my account?,terminate_account
6196,Delete all of my account information and my account right now.,terminate_account
6197,I want to close my account & I will never do business with you again.,terminate_account
6198,What are the steps to finishing up with this account?,terminate_account
6199,Help me delete my account.  I am not satisfied with the service.,terminate_account
6200,Can you close my account please?,terminate_account
6201,What do I do to close my account?,terminate_account
6202,I need to terminate my account immediately.,terminate_account
6203,How can I close my account?,terminate_account
6204,"I don't want this account anymore, how do I delete it?",terminate_account
6205,Please delete this account.,terminate_account
6206,I want to inactivate my account.,terminate_account
6207,I no longer want to keep this account.,terminate_account
6208,I am trying to delete my account.,terminate_account
6209,Where do I go to terminate my account?,terminate_account
6210,I'm not happy with service and would like to delete this account.,terminate_account
6211,Please delete my account now.,terminate_account
6212,I would like to terminate my account.,terminate_account
6213,how do i cancel my account,terminate_account
6214,"how to delete account, not happy",terminate_account
6215,"How do I close my account, since I'm dissatisfied?",terminate_account
6216,make my account go away,terminate_account
6217,Please help me delete this account.,terminate_account
6218,I would like to delete my account. I'm not happy with the service you're providing,terminate_account
6219,terminate my account please,terminate_account
6220,Your service is bad.  Close my account.,terminate_account
6221,I'm dissatisfied with the service and would like to terminate the account.,terminate_account
6222,I am looking to delete my account. I'm not happy with the service provided by you.,terminate_account
6223,I wish to remove my account.,terminate_account
6224,Close down my account.  I don't like your service.,terminate_account
6225,I am very dissatisfied with the services that you are providing.  I want to cancel my account.,terminate_account
6226,I need you to delete my account right now.,terminate_account
6229,I'd like my account to be deleted. I'm not satisfied with the service you provide.,terminate_account
6230,Is it possible to delete the account?,terminate_account
6231,I need to close my account.  Your company is terrible!,terminate_account
6232,Tell me how to delete my account.,terminate_account
6233,Please delete my account and personal information.,terminate_account
6234,"I'm not happy, I want to close my account.",terminate_account
6235,Delete my account please. Now!,terminate_account
6236,"The service here is horrible, I want to delete my account.",terminate_account
6237,How do I delete an account?,terminate_account
6238,Can you please disable my current account.,terminate_account
6239,"The company is no good, please terminate my account.",terminate_account
6240,"I am dissatisfied, I would like to close my account.",terminate_account
6241,I'm not satisfied with the services that you are providing.  I would like to end my services and delete my account.,terminate_account
6242,I need to close my account as soon as possible.,terminate_account
6243,I am not satisfied with your service.  Close my account.,terminate_account
6244,"I no longer want this account, what should I do?",terminate_account
6245,What do I do if the ATM took my card?,card_swallowed
6246,What do I do now my credit card has been swallowed by the ATM?,card_swallowed
6247,An ATM machine didn't give me back my card.,card_swallowed
6249,What do I do if I can't get my card out of the ATM?,card_swallowed
6250,My card got stuck in an ATM.,card_swallowed
6251,Your machine took my card. How do I get it back?,card_swallowed
6252,"I can't get my card out of the ATM, what should I do now?",card_swallowed
6253,My card is stuck in the ATM?,card_swallowed
6254,I didn't get my card back from the ATM.,card_swallowed
6255,"The ATM at Metro bank on High St. Kensington didn't return my card, and the bank is now closed. How do I get back a card swallowed by an ATM?",card_swallowed
6256,I need a new card because the ATM took mine.,card_swallowed
6257,The ATM stole my card!,card_swallowed
6258,How can I get my card out of the stupid ATM that ate it?,card_swallowed
6259,The ATM took my card.,card_swallowed
6260,The ATM won't give me my card back. I need it back now!,card_swallowed
6261,How do I get my card back quickly from a bank machine that it?,card_swallowed
6262,The ATM sucked my card in.,card_swallowed
6263,The ATM did not give me my card back?,card_swallowed
6265,What should I do since my card is trapped in the ATM?,card_swallowed
6266,what do I need to do if the ATM kept my card?,card_swallowed
6267,The ATM machine would not give my card back,card_swallowed
6268,I can't get my card out of the ATM,card_swallowed
6270,What are the steps to get my card back that was kept by the ATM?,card_swallowed
6271,How do I get my card out of the ATM?,card_swallowed
6272,Why did the ATM eat my card?,card_swallowed
6273,Please send a new card; the ATM ate mine.,card_swallowed
6276,A Bank ATM did not give my card back. What do I do now?,card_swallowed
6278,lost my card in atm,card_swallowed
6279,I cannot get my card out of the ATM.,card_swallowed
6280,An ATM machine didn't return my card.,card_swallowed
6281,My card is stuck inside the ATM.,card_swallowed
6282,The bank machine didn't give my card back how do I get a new one fast?,card_swallowed
6283,What should I do if the atm eats my card?,card_swallowed
6284,What do I do?  The ATM took my card!,card_swallowed
6285,The ATM kept my card?,card_swallowed
6286,Who do I talk to about the ATM swallowing my card?,card_swallowed
6287,An ATM swallowed my credit card!,card_swallowed
6288,What do I do if the ATM swallowed my card?,card_swallowed
6289,"Please help, the atm swallowed my card, what do I do?",card_swallowed
6290,I have lost my credit card in the ATM!,card_swallowed
6291,how can the money machine keep my card what do i need to do?,card_swallowed
6293,The ATM machine ate my card.,card_swallowed
6294,how to get new card after atm eats it,card_swallowed
6295,My card was eaten by the cash machine what do I do?,card_swallowed
6296,What do I do after the ATM takes my card.,card_swallowed
6297,How can I get my card out of the ATM?,card_swallowed
6299,The ATM ate my card; how do I get a new one?,card_swallowed
6301,"My card is stuck in an ATM machine, how do I get it back quickly?",card_swallowed
6302,atm ate my card,card_swallowed
6303,What are the steps I should take to recover my swallowed card?,card_swallowed
6304,"My card is stuck inside the ATM, what am I supposed to do?",card_swallowed
6305,What should I do with my stuck ATM?,card_swallowed
6306,A transaction shows duplicate times.,transaction_charged_twice
6308,How can I fix this?  There is a double charge on my account.,transaction_charged_twice
6309,My card got charged twice for the same thing!,transaction_charged_twice
6310,"My husband and I went out for our weekly ""dinner and a movie,"" and it was my turn to pick up the check. Now I see that my card was charged twice. Who should I contact about negating the second charge and getting my card credited?",transaction_charged_twice
6312,I have duplicated transactions on my statement,transaction_charged_twice
6313,"I only made one transaction at this place, but it's appearing multiple times.",transaction_charged_twice
6314,"One of my charges was declined, but the second one went through.  But I notice on my App that one of them has gone through, and the other one is still pending.  Please ensure that only one charge is processed. Thanks",transaction_charged_twice
6315,What do I do if I've been charged twice for the same transaction?,transaction_charged_twice
6316,"I think I was charged twice, please help!",transaction_charged_twice
6317,I think there is a mistake.  I am being charged twice.,transaction_charged_twice
6318,"My transaction history is looking a little off. I have been charged twice for multiple different purchases, and would like to have those duplicate charges refunded.",transaction_charged_twice
6319,I was charged for the same thing twice,transaction_charged_twice
6321,"I was charged twice for a restaurant, can you take the second charge off?",transaction_charged_twice
6322,I have a transaction that shows multiple times.,transaction_charged_twice
6324,I have been charged twice for the same transaction.,transaction_charged_twice
6325,How do I get my money back for a duplicated charge?,transaction_charged_twice
6326,I have a duplicate payment on my card.,transaction_charged_twice
6327,Several items I have charged this week are appearing twice.  Please review my statement and remove any duplicate charges.,transaction_charged_twice
6328,I have a transaction showing multiple times.,transaction_charged_twice
6329,"Hi, I just looked at my card transactions and saw that I've been charged twice for a restaurant I went to this week. Can you remove the double charge, please?",transaction_charged_twice
6330,I have been double charged,transaction_charged_twice
6331,I was double charged at a restaurant can you take the second charge off?,transaction_charged_twice
6333,I got charged two times for a transaction,transaction_charged_twice
6334,What happens with the duplicate charge in my account?,transaction_charged_twice
6335,Why have I been charged twice?,transaction_charged_twice
6336,I have two of the same charges on my account!,transaction_charged_twice
6337,Why am I being charged for the same thing twice?,transaction_charged_twice
6338,Who do I talk to for transactions debited twice?,transaction_charged_twice
6339,There is a duplicate charge on my account.,transaction_charged_twice
6340,I have been charged twice this week for a couple of things on my card. Can you please check this out for me and return the double charged items back?,transaction_charged_twice
6341,I got charged twice for the same payment. Please removed the pending payment. Thank you.,transaction_charged_twice
6342,I think I got charged twice for the same thing,transaction_charged_twice
6343,It looks like I was charged twice for a single transaction,transaction_charged_twice
6344,"I had a duplicate card and bought something and it showed up twice. I canceled my card, how do I get my money back?",transaction_charged_twice
6345,There is a transaction showing up several times.,transaction_charged_twice
6346,Transaction showing up many times.,transaction_charged_twice
6347,"Looks like my card payment was made twice by mistake. I went to pay at the store earlier which rejected once, second time it worked. App is on pending for one of the payments. Can you please remove one of them as it's wrong and clearly was declined?",transaction_charged_twice
6348,Please tell me why the same transaction is showing up on my account more than once.,transaction_charged_twice
6349,I have duplicate charges for the same transaction,transaction_charged_twice
6350,I got double charged!,transaction_charged_twice
6351,"Looks like my card payment was duplicated after all. I went to pay at the store earlier, got declined once, second time it works. App still stays pending for one of the payments. Can you please remove one of them as it's wrong and clearly was declined?",transaction_charged_twice
6352,There are two of the same charges on my account.,transaction_charged_twice
6353,"Hello, I just checked my card transactions and saw that I was charged twice for a restaurant visit I did earlier this week. Is it possible to remove one of them and get my false paid money pack?",transaction_charged_twice
6354,"I'm really concerned because I only made one transaction, but it's appearing multiple times.",transaction_charged_twice
6355,"Hello,  I am a college student who I recently attended my high school reunion at a local restaurant. I paid with my credit card and now my transaction history reflects a second charge of the seemingly same payment. What could be the reason for this?  Is there any way to have the fraudulent  payment credited back onto my card?",transaction_charged_twice
6356,I was charged twice for an in-store purchase that I thought was declined.  My App says that it's still pending for one of the payments. Please make sure one of the charges is removed.,transaction_charged_twice
6357,"Good day, in reviewing my credit card activity over the last several days, I see a repeated charge for a restaurant that I went to. The charge was put through twice, so I would like one of the charges corrected and the amount that was withdrawn to be reinstated please.",transaction_charged_twice
6358,Why do I have duplicate transactions for one purchase?,transaction_charged_twice
6359,I have a payment that shows twice,transaction_charged_twice
6360,I have been overcharged.,transaction_charged_twice
6361,I have noticed that my account was double charged for a couple of items this week. Please review and refund the double charged items back.,transaction_charged_twice
6363,There's a duplicate charge on my account?,transaction_charged_twice
6365,Why did I get charged twice for the same thing,transaction_charged_twice
6366,I have been charged two times for one transaction.,transaction_charged_twice
6367,Duplicate transactions appear on my account,transaction_charged_twice
6368,I made a payment and it is showing up twice,transaction_charged_twice
6369,I was charged several times for something,transaction_charged_twice
6371,A transaction is showing more than once.,transaction_charged_twice
6373,Hello. I checked my transactions and saw I was double charged for a restaurant visit. Can I get my money back?,transaction_charged_twice
6374,"Hi, I was at a restaurant later the week and when I went to look at my account I noticed that I got charged twice. I would like to get my money back from one of those transactions.",transaction_charged_twice
6375,I was charged twice.,transaction_charged_twice
6376,I was charged twice for the same purchase!,transaction_charged_twice
6377,I was charged multiple times for one transaction.,transaction_charged_twice
6378,I got charged twice with a duplicate card. How do I resolve this?,transaction_charged_twice
6379,I was charged more than once for a card payment I made.,transaction_charged_twice
6380,there were two of the same charge to my account,transaction_charged_twice
6381,I was charged more than once in a single transaction,transaction_charged_twice
6382,You charged me more than once for the same transaction!,transaction_charged_twice
6383,Why do I have a transaction showing up more than once?,transaction_charged_twice
6384,Why was I charged twice for my item!,transaction_charged_twice
6385,My account is showing a double charge.,transaction_charged_twice
6386,Why did my card get charged twice for a transaction?,transaction_charged_twice
6387,Why am I being charged again?,transaction_charged_twice
6388,"I was charged twice, when I didn't purchase anything twice.",transaction_charged_twice
6389,One of my payments was doubled,transaction_charged_twice
6390,I think I was double charged,transaction_charged_twice
6391,"I should only have one charge, but it shows two.",transaction_charged_twice
6393,What do I do if I have been charged twice?,transaction_charged_twice
6394,I was charged two times for the same thing.,transaction_charged_twice
6395,"Hi, I was looking over my card receipts for the past week and I realize I had a charge put through two times for the same single restaurant visit. Can one of the charges be removed so that I can get the money back that was mistakenly taken from my account?",transaction_charged_twice
6396,Can you help me? I have a duplicate transaction on my account and I don't understand why.,transaction_charged_twice
6397,Why does a payment show up twice?,transaction_charged_twice
6398,There is the same transaction showing more than once.,transaction_charged_twice
6399,Why am i being double charged for something?,transaction_charged_twice
6400,I see a duplicate payment.,transaction_charged_twice
6401,Will the duplicated payment be refunded?,transaction_charged_twice
6402,I have been charged twice on my statement.,transaction_charged_twice
6403,I am concerned that I am being doubled charged for several items purchased in the past week.  Please review my statement and correct.,transaction_charged_twice
6404,"I went to the store and tried to make a purchase.  The first time, it was declined, but the second one went through.  But my App shows me that I've already been charged once and the second charge is still pending.  Can you make sure that I'm not charged twice?",transaction_charged_twice
6405,Why was I charged twice?,transaction_charged_twice
6406,I was charged multiple times for one purchase,transaction_charged_twice
6407,Why have I been charged more than once for the same transaction?,transaction_charged_twice
6408,"Hi, I was just checking over my card transactions and notice I was charged twice for a restaurant visit this week. Can you please remove one of these false charges from my account?",transaction_charged_twice
6409,Please delete the duplicate payment that was made to my account. One payment is still pending and I do not want to pay twice.,transaction_charged_twice
6410,A payment is showing twice. Why is that?,transaction_charged_twice
6411,"Hello, I was just went through my recent transaction on my bank account and I just noticed that I was charged twice at a place that ate at this past week. Can I get that second transaction removed from my account?",transaction_charged_twice
6412,I received duplicate charges.,transaction_charged_twice
6413,Why am I getting double charged for multiple transactions?,transaction_charged_twice
6414,After taking over my card transactions I noticed that was charged twice for a restaurant purchased from earlier this week. Can you please remove one of these transactions from my account since it is not accurate?,transaction_charged_twice
6415,I made a payment and it appears it is showing twice,transaction_charged_twice
6416,"Looks like my card payment was duplicated after all. I went to pay at the store earlier, got declined once,second time it works. App still stays pending for one of the payments. Can you remove one of them as it's wrong and clearly was declined?",transaction_charged_twice
6417,I noticed that my card was charged more than once for one thing.,transaction_charged_twice
6418,"I got double charged from something, what can I do?",transaction_charged_twice
6419,"Hi, I checked my transactions and saw that I was charged twice during a restaurant visit. I would like to get my money back.",transaction_charged_twice
6420,Why did I get charged more than once?,transaction_charged_twice
6421,Why do I have a transaction showing multiple times?,transaction_charged_twice
6422,"Help, I was charged twice!",transaction_charged_twice
6423,Hi. Please can you help me fix a double charge on my card? I'm looking at my transactions and this restaurant I went to earlier in the week has charged me twice! Please remove the additional charge for me.,transaction_charged_twice
6424,There is a duplicate payment on my card. Why?,transaction_charged_twice
6425,To many charges on my card how do I go about fixing that?,transaction_charged_twice
6426,There are two of the same charge on my statement.,transaction_charged_twice
6427,My statement shows different transaction times.,transaction_charged_twice
6428,I have a transaction showing up multiple times.,transaction_charged_twice
6429,My card is showing multiple charges for the same items on my recent statement. I was wondering what actions of needed to take to fix this issue,transaction_charged_twice
6430,My card was declined but it shows as multiple charges?,transaction_charged_twice
6431,It appears as though my card payment was duplicated. I paid at the store earlier today. The first time it was declined and the second time it worked. The app is still showing one of the payments to be pending. Please take one of these off because clearly the first was declined and is not correct.,transaction_charged_twice
6432,What do I do if a transaction shows up twice?,transaction_charged_twice
6434,There is a payment that I was charged two times for.,transaction_charged_twice
6435,I got charged in double and want a refund,transaction_charged_twice
6436,I have multiple of the same transaction,transaction_charged_twice
6437,There is more than one charge on my account for a transaction.,transaction_charged_twice
6439,"It seems my card payment was completed twice. I paid at the store previously and the first one did not seem to go through. After a second attempt, it did go through. I now see within the app that I have been charged twice with one of them pending. Can you please remove the pending amount because it is clearly something that was declined?",transaction_charged_twice
6440,I have been charged for one thing two times.,transaction_charged_twice
6441,How come there is a duplicate charge on my card?,transaction_charged_twice
6442,Why was I charged twice for the same thing?,transaction_charged_twice
6443,I have a duplicate payment on my account,transaction_charged_twice
6445,Why are there multiple transactions showing for one purchase?,transaction_charged_twice
6446,I was double-charged for a transaction,transaction_charged_twice
6447,Why do I have two charges It should only be one charge?,transaction_charged_twice
6448,My bill shows the same charge more than once,transaction_charged_twice
6449,"I went for a meal in Seattle and paid the bill but I think they charged me twice, the first time they swiped the card I got a notification to say the money had gone out the account but then I added a tip and I think they swiped it all again. Can you refund one of the charges?",transaction_charged_twice
6450,A transaction posted twice to my account.,transaction_charged_twice
6451,I noticed a duplicate charge on my statement.,transaction_charged_twice
6453,I was charged twice for the same thing.,transaction_charged_twice
6454,Is there a reason to why I was charged twice for a transaction?,transaction_charged_twice
6455,There are duplicate transactions on my account,transaction_charged_twice
6456,My transaction is showing several times.,transaction_charged_twice
6457,"Looks like my card payment was made two time by mistake. I went to pay at the store earlier which rejected once, second time it worked. App is on pending for one of the payments. Can you please remove one of them as it's wrong and clearly was declined?",transaction_charged_twice
6458,"In reviewing my statement, I show I have two charges for the same purchase at the same time, which I have not made in duplicate? How do I get this solved?",transaction_charged_twice
6459,"Looks like my card payment was made twice by mistake. I paid at the store earlier which rejected once, second time it worked. App stays at pending for one of the payments. Can you please remove one of them as it's wrong and clearly was declined?",transaction_charged_twice
6460,"Looks like my card payment was duplicated after all. I went to pay at the store earlier, got declined once,second time it works. App still stays pending for one of the payments. Can you please remove one of them as it's wrong and was declined?",transaction_charged_twice
6461,I was charged twice for a few things this week when I only bought one. What do I do?,transaction_charged_twice
6462,"I have been double charged for a couple of things this week, and would appreciate a refund for the duplicate charges.",transaction_charged_twice
6463,How do a reverse a duplicated charge?,transaction_charged_twice
6465,I've got a repeated tranasaction on my card.,transaction_charged_twice
6466,I got charged twice,transaction_charged_twice
6467,I have a transaction showing up more than once.,transaction_charged_twice
6468,Can you explain the various transaction times shown on my statement?,transaction_charged_twice
6469,I was charged too many times for one transaction.,transaction_charged_twice
6470,Who should I talk to or go to resolve a duplicate charge on my statement?,transaction_charged_twice
6471,Why was I charged twice for the same transaction?,transaction_charged_twice
6472,Looking at my statement I see that I was double charged for a payment I made.,transaction_charged_twice
6473,I have been charged twice for the same thing!,transaction_charged_twice
6474,I think I was charged double for something I bought - how long should I wait before reporting this?,transaction_charged_twice
6475,Why is there a payment showing twice?,transaction_charged_twice
6476,A duplicated payment was made for something.,transaction_charged_twice
6477,Why is there are there two of the same transaction?,transaction_charged_twice
6478,My account seems a bit off and getting weird charges.,transaction_charged_twice
6479,I have have multiple charges for one transaction.,transaction_charged_twice
6480,Hello. I just noticed I was charged two times for a restaurant I visited this week. Can you reverse the additional charge?,transaction_charged_twice
6481,where exactly does money come from,verify_source_of_funds
6482,Where did my money come from?,verify_source_of_funds
6483,Can I check to see where the funds came from?,verify_source_of_funds
6484,What are the sources for the funds in my account?,verify_source_of_funds
6485,need to know where money comes from,verify_source_of_funds
6486,Show me how to look at the source of my current funds?,verify_source_of_funds
6487,Can I trace where my funds came from?,verify_source_of_funds
6488,I have to verify my source of funds.,verify_source_of_funds
6490,Can I see where my money came from?,verify_source_of_funds
6491,My source of funds need verification.,verify_source_of_funds
6492,What source do my fund come from?,verify_source_of_funds
6493,Can you tell me where my readily available cash has come from?,verify_source_of_funds
6494,I would like to know where my source of funds came from.,verify_source_of_funds
6495,What is my source of funds?,verify_source_of_funds
6496,where to i get my funds from?,verify_source_of_funds
6497,"I need to know this, where do my funds come from?",verify_source_of_funds
6498,What information do I need to see my source of money?,verify_source_of_funds
6499,How will I know where my funds are coming from?,verify_source_of_funds
6500,How can I tell where the money came from?,verify_source_of_funds
6501,Is there a way to view the history on where my funds came from?,verify_source_of_funds
6502,Can I see the source of my available money?,verify_source_of_funds
6503,I require verification for my source of funds.,verify_source_of_funds
6505,How can I look at where my available cash is coming from?,verify_source_of_funds
6506,Where can I find information about where my money came from?,verify_source_of_funds
6507,Where can I see where funds came from?,verify_source_of_funds
6508,Who is giving me my money?,verify_source_of_funds
6509,Where do I go to see the source of my available money?,verify_source_of_funds
6510,Is there a way for me to check my balance?,verify_source_of_funds
6511,I need to know where do my funds come from,verify_source_of_funds
6512,Where do my available funds come from?,verify_source_of_funds
6513,What kind of security protects my money?,verify_source_of_funds
6514,Can you tell me how I would go about learning where my funds came from?,verify_source_of_funds
6515,Can I track history on funds?,verify_source_of_funds
6516,where can I see who sent me funds,verify_source_of_funds
6518,My source of funds require verification.,verify_source_of_funds
6520,I need to know where my funds come from.,verify_source_of_funds
6521,I would like to know where the funds are at.,verify_source_of_funds
6523,What do I need to see my source of money?,verify_source_of_funds
6524,Is there a way to see where my money originally came from?,verify_source_of_funds
6525,where are the transfers originating,verify_source_of_funds
6526,How do I verify my source of funds?,verify_source_of_funds
6527,I want to know where my money comes from.,verify_source_of_funds
6528,I need to verify the source of funds.,verify_source_of_funds
6529,How do I verify the source of my funds?,verify_source_of_funds
6530,How can I lookup the source for my available money?,verify_source_of_funds
6531,I need to see where my money came from.,verify_source_of_funds
6532,Are there steps to see where my funds come from?,verify_source_of_funds
6533,I would like to verify my source of funds.,verify_source_of_funds
6534,How do I find out where my funds came from?,verify_source_of_funds
6535,Can I see where my money is being transferred from?,verify_source_of_funds
6536,I would like to know how to work out where my funds came from?,verify_source_of_funds
6537,Where can I see where my funds came from?,verify_source_of_funds
6538,Is there a way to tell where the money came from?,verify_source_of_funds
6539,need to verify source of funds,verify_source_of_funds
6540,How do I know where my money comes from?,verify_source_of_funds
6541,How can I find the source for my available funds and money?,verify_source_of_funds
6543,My funds must be verified,verify_source_of_funds
6544,how do i track the moeney,verify_source_of_funds
6545,What is the source of funds for my money?,verify_source_of_funds
6546,How do I know where my funds come from?,verify_source_of_funds
6547,Can you tell me how to tell where my funds come from?,verify_source_of_funds
6548,Can I see my available money?,verify_source_of_funds
6549,is there a way to see where funds come from,verify_source_of_funds
6550,Is there a way to see my money's source?,verify_source_of_funds
6551,Please verify my source of funds.,verify_source_of_funds
6552,I must verify the source of my funds,verify_source_of_funds
6553,where can I get the info for my funds,verify_source_of_funds
6554,Can you tell me where my funds come from?,verify_source_of_funds
6555,Is there a way to lookup where funds came from?,verify_source_of_funds
6556,Verify my source of funds?,verify_source_of_funds
6557,How can I prove the source of my funds?,verify_source_of_funds
6558,How can I know where did my funds come from?,verify_source_of_funds
6559,How can I receive verification for the source of my funds?,verify_source_of_funds
6561,How can I tell the source for my available funds?,verify_source_of_funds
6562,I need to verify my funds.,verify_source_of_funds
6563,How do I see my source of funds?,verify_source_of_funds
6564,I require verification of my source of funds.,verify_source_of_funds
6565,Where do my fund come from?,verify_source_of_funds
6566,I want to know the source of my funds.,verify_source_of_funds
6567,where can i see money source?,verify_source_of_funds
6568,where did my funds come from?,verify_source_of_funds
6569,i need to trace a deposit,verify_source_of_funds
6570,How can I find out the source of my available cash?,verify_source_of_funds
6571,can i see money source?,verify_source_of_funds
6572,Where can I find out where my funds came from?,verify_source_of_funds
6573,Show me the source of my money.,verify_source_of_funds
6574,Where can I find my fund information?,verify_source_of_funds
6575,How do I find out my source of funds?,verify_source_of_funds
6576,How do I know where the funds come from?,verify_source_of_funds
